onset	duration	transcript
1.43	3.48	Okay, this machine is very uncomfortable.
5.49	4.5	The microphone is a little too close to my mouth, but it's okay.
11.53	2.02	The MRI machine is better than I thought it would.
13.55	11.56	I wanted to go here since dead mass thing, but I haven't been able to get the doctor to prescribe me a prescription to go here, or I guess a referral.
25.67	1.34	But luckily I'm doing it now.
27.63	6.0	Hopefully, no incident or anything like dead mass thing or [auntie's] thing.
33.63	5.58	Mommy talked a lot, I don't know if auntie's thing has actually, if that ever even happened.
41.07	1.35	But I think she told me about it.
42.42	2.75	I don't know if it was before or after Christopher was born.
47.93	2.11	But dead mass thing was at 18 years old.
50.04	3.39	I don't know if auntie also had something happen then.
55.41	4.38	But yeah, that was a weird dream I had last night that Steven was in.
63.97	4.36	I haven't even seen Steven since sophomore year of high school, but we barely talked since eighth grade.
68.85	2.86	And the night before, Johan was in my dream.
73.43	1.52	And I don't know, that was weird.
75.13	1.54	It was a nightmare both times.
77.39	5.38	Well, yesterday was a little less intense than Johan falling off the building.
83.93	2.42	But I don't know, maybe I should talk to them.
86.35	3.5	I haven't talked to Johan or Steven in a while.
91.49	1.94	The ride here wasn't too bad.
93.71	0.82	It wasn't too long.
94.59	1.14	I'm glad I left on time.
96.17	2.44	I was able to get pictures for a photography class.
102.19	1.12	I got pictures.
104.81	2.52	I got an email with my pictures from the lab earlier.
108.01	2.64	And that was good, except for the first one.
111.11	1.3	The exposure got ruined.
113.73	1.7	And then I ran the metal almost at that.
115.81	3.48	Those two good pictures got ruined with like a half exposure.
120.71	1.34	And I still don't know how that happened.
122.05	5.66	I think Johan told me that it could happen when light leaks through the camera at the front.
128.67	5.94	But I don't know why it would only affect half of one picture and half of the other picture.
135.29	4.94	It didn't really blow them out like I thought a full exposure would do.
140.79	3.12	It more like half imprinted another image onto it.
144.77	5.74	Which is a cool effect, but I don't know if Johan's going to like that for my first homework.
151.25	2.32	But hopefully he does, because I think the pictures look really good.
154.09	2.46	Besides the whole half exposure part.
158.03	2.06	But I guess I'll find out on Monday.
