onset	duration	transcript
5.06	6.34	This sound is really interesting, but I always feel like it's pretty comfortable in the MRI machine.
11.44	2.16	I didn't expect it to be this comfortable.
13.94	4.9	I feel like I could maybe go to sleep without the noise.
18.84	4.96	I don't know if it's because I'm tired, but it's really nice.
25.34	4.98	I thought I'd be more claustrophobic or afraid of being in here, but it's actually not too bad.
32.08	4.98	I guess I just like being in small, confined spaces where it's warm and not...
37.54	1.46	I don't know if it's actually that warm.
39.86	1.56	I think it's kind of warm.
44.24	4.08	I guess my arms are kind of cold, but I'm kind of too scared to move my arms around right now.
49.22	1.52	But I don't know, it's not too bad.
51.19	1.55	At least my stomach's warm.
55.52	2.4	This sounds kind of interesting.
58.54	4.2	But honestly, I feel like because I'm such a deep sleeper, I probably could go to sleep.
65.08	2.59	I'm a little keen to notice about moving my head.
67.67	10.67	I don't think I'm moving my head, but I feel like I'm kind of over-aware of the fact that whenever I move my mouth to talk or to blink, my head is moving.
79.9	1.14	But I don't think it's actually moving.
81.06	2.9	I don't know if it's just anxiety or if it actually is moving.
84.52	5.48	But also, there's no way to do this without moving my head or not moving my head or by not moving my mouth.
91.14	1.6	I feel like I'm just invading myself.
93.18	2.9	But oh, well, I think it is what it is.
97.9	4.12	Yeah, I think this is an experience.
103.2	3.06	I'm excited to talk to Dr. Berman about this.
108.12	2.24	I don't know if all MRIs are kind of this loud.
110.36	0.98	It probably is all this loud.
111.42	1.48	I'm really excited to get brain scans.
112.9	1.18	I think it'll be one of...
114.3	1.34	I hope they don't find anything.
116.98	0.78	That would be pretty bad.
117.86	1.48	But I think...
119.76	1.02	I hope they get the brain scans.
120.94	0.86	That would be cool to look at.
122.16	2.42	Although, it's not like I would know what to do with them even after I get them.
126.78	4.64	I mean, maybe if the future where we get another MRI scan, we can compare and that would be kind of cool.
131.94	2.64	I don't know if my chest really would change.
134.58	3.38	I mean, hopefully, unless I don't have any pathology, which would be really...
138.16	0.91	That would be good.
139.07	0.93	That's what we're hoping for.
140.12	1.1	But yeah, I think...
142.3	0.7	That's all good.
143.86	1.4	Yeah, I don't know.
147.94	2.1	I can't describe what the sound is like.
150.04	2.26	It's like I'm inside a big printer.
152.66	2.74	It's like all the little sounds of the printer would just magnify.
155.6	2.14	Now it's literally inside the machine right now.
160.52	1.34	That's wild.
165.86	2.34	I was hoping that Misha didn't have to go into lab today.
168.68	1.46	Or I think she is going into lab.
