onset	duration	transcript
3.38	5.24	I think it's really cool how you can see this mirror.
10.65	1.11	I love mirrors.
11.93	4.6	Mirrors are things where you can see your reflection.
18.24	16.44	I always love checking my reflection when I'm wearing a nice outfit and taking photos in fashion, clothes.
35.51	2.86	All of that stuff is just really cool.
39.8	2.01	It's a great way to express yourself.
44.71	6.53	When you take photos of things like sunsets and rainbows and things like that.
51.56	1.95	God, I haven't seen a rainbow in so long.
56.47	7.15	I never really saw rainbows when I was growing up because it never really rained where I was from, but now it's different.
63.66	11.45	I saw a rainbow in the summer once and it was really pretty because the sun only set at like 9pm that night, and there was a rainbow and a sunset happening at the same time.
75.16	2.36	And I don't think I was ever that happy.
80.68	3.74	That day we did a lot of fun things.
84.92	5.89	Took a lot of photos of the rainbows and the sunset, and it was really fun.
92.28	1.3	I miss the summer.
93.89	4.11	I think summer is probably the best season,
98.31	4.09	and I really, really can't wait for it to be warm again.
103.33	2.28	I didn't really like the fact that it's a little bit cold,
105.74	2.49	but today was not super cold.
108.64	1.52	It was cold, it was sunny,
110.18	3.83	and I really, really like it when it's sunny.
114.21	8.93	I was telling a friend that the sunshine, the sun is just the key to my happiness, the key to my serotonin.
126.43	1.19	I love being happy.
127.92	2.98	Puts me in a great mood for the rest of my day.
132.07	4.02	I think it's important for productivity for me.
137.09	7.84	When I'm trying to do my homework or when I'm trying to think good thoughts, if it's sunny outside, I'm automatically way more productive.
146.81	13.73	I was thinking about how seasonal depression is a real thing, because I'm way happier and way more productive when it's warm outside or it's sunny outside.
160.81	12.79	If it's sunny outside but it's still cold in winter, I can gaslight myself into thinking that it's still sunny, which is probably the best mind game that I play on myself.
176.53	2.96	I have a friend who loves playing mind games on people.
180.48	3.57	Maybe I should tell him that this is a cool mind game to play on himself.
186.34	12.04	I think mind games and stuff like that is a cool thing in psych that you can do research on, but I wonder how you would do that.
199.22	8.42	My friend who likes playing mind games also loves to talk about hypnosis, and I'm always very confused about whether that's a real thing or not.
209.25	1.98	Can you actually hypnotize yourself?
212.2	2.48	That's such a cool train of thought.
215.18	7.82	When I think of hypnotizing, I think of optical illusions and staring at one thing for so long that it becomes another thing.
224.2	2.75	I don't know, it's pretty cool in my opinion.
227.1	3.81	But I wonder what the science behind all of that actually is.
