onset	duration	transcript
2.54	3.72	It's kind of strange in here because it's very loud.
7.94	6.89	I feel pressure in my head and it's just, I feel like it's just a really strange feeling.
17.23	10.35	It was also kind of funny during the audio that was played earlier, one of the person talking mentioned the word Emily,
27.77	9.22	which is my name, and I also heard Utah, which is also where I'm from, so I guess that's kind of a strange coincidence.
39.94	11.62	Other than that, later today I'm going to go home, I'm going to take a shower, probably going to eat some food, hopefully I can still make it to the pathology event.
51.79	13.11	I really want to grab whatever free food they have, hopefully it's ecuban, but we shall see how soon this event ends, and then see where we go from there.
67.93	9.8	And then when I get home, I'll probably take a shower, probably do some Anki, and then maybe I'll do some research.
78.6	3.59	I told Allie I was going to finish her manuscript by today,
82.55	2.45	but we'll see how it goes.
85.5	7.75	I'm also really excited for spring break, I think spring break will be a good break from school.
95.29	5.17	I'm going to be flying to Utah to see Keith, and hopefully we can do fun stuff.
102.09	2.51	I'm really glad that he made a reservation for dinner,
105.51	1.62	so I'm really looking forward to that.
108.4	2.72	And yeah, we shall see.
112.07	5.22	Hopefully Sonia's also free, I think it'll be fun to hang out with her.
118.15	1.17	She seems pretty stressed,
119.46	5.63	I hope that Jack is actually okay with his family affair.
127.35	16.48	I think it'll be fun to see friends before I come back here and start my dedicated period, which I'm kind of looking forward to because then I have nothing else to worry about and I can just study and take steps.
144.31	2.1	So, looking forward to that.
148.86	10.16	Other things I am excited about is just this weekend not having to worry about anything and just sleeping in late.
160.61	10.79	I don't know, for some reason I keep on waking up really early this week, and I'm still sleeping really late, so I feel like I'm not really getting a good quality sleep.
172.9	12.79	So, hopefully this weekend I can sleep more and maybe hang out with some friends, do some fun stuff, but I'm not sure.
185.82	5.94	And then I might also go grocery shopping this weekend and start some meal prep.
193.26	11.68	I've been wanting to cook some Thai food, maybe some Chinese food with my roommates, but I guess it's just been super busy these past few weeks,
205.21	2.79	so hopefully we can cook something together.
209.22	2.95	Or I could also go to dim sum with them, which would be fun.
214.35	3.53	I haven't really tried any good dim sum restaurants here in Baltimore,
219.46	7.81	but I think they want to go to a dim sum restaurant called...
229.04	9.25	I actually forgot the name of it, but it's in Ellicott City, so I think it would be really fun to just go and hang out.
241.92	12.67	And then I am kind of worried about missing my flight to Utah because there's a layover and it's only about 50 minutes,
254.86	3.43	so I feel like I have the worst luck with layovers.
259.29	4.91	And usually my first flight would just be delayed and then I can't make my second flight,
265.38	3.03	so I'm really hoping that's not the case this time.
270.77	11.79	The layover is in Orlando, so I suppose it wouldn't be super bad if I had to stay there longer, but I also hate airports, so we shall see.
282.74	1.5	Hopefully, I'll fly in time.
285.64	7.08	I also need to book a flight back because I guess that slipped my mind and I haven't really booked a ticket yet.
294.17	0.86	But we shall see.
295.27	3.52	I can't really decide where I want to stay to study.
302.47	10.2	Hopefully, I'll just get it all done and then I can just have the rest of summer off, and then maybe go to Boston for the conference before starting wards.
313.03	1.55	That would be ideal.
317.75	8.98	But I'm kind of nervous with starting wards because I feel like I currently know no knowledge, so we shall see how that goes.
328.95	1.73	Hopefully it wouldn't be too tiring.
331.08	10.8	It's kind of scary talking to the M3s because they all just seem so tired, and then they think that the first two years is super easy.
