onset	duration	transcript
0.07	4.5	Okay, so I believe I just counted to ten, so now I’m gonna start talking.
5.07	5.03	Um…currently I’m thinking about my feet and how they are raised and it’s a little bit of a weird sensation.
10.16	6.87	I feel like I’m the…my toes, my toesies are definitely gonna be falling asleep soon but I think that’s going to be okay.
17.54	2.78	Um, I haven’t really looked around my little box yet,
20.45	9.68	but I’m thinking about how when my mom had to get an MRI- I think it was an MRI- because she had some sort of thyroid can- not cancer, goodness.
30.28	3.04	But no, she had some sort of thyroid problem so she had an MRI.
33.75	4.48	And my mom is claustrophobic so my mom was telling me about how horrible of an experience it was,
38.37	3.78	but this really doesn't seem to be too bad, other than the beeping noise.
42.68	6.52	Um, I think my earplug in my left ear isn’t doing as much as my earplug in my right ear, but that’s okay.
49.25	2.47	Both of them feel kinda comfy, kinda weird…
52.3	3.89	but, you know, nothing that I’m not too unused to.
57.17	3.71	Uh, I’m looking at the ceiling, looking at these very nice security cameras,
60.99	2.15	reminds me when I worked at Kohl’s.
63.52	8.28	Yeah, you were trained and had to spot shoplifters and they showed us the security cameras and it was kind of creepy because they have eyes, like, all over the store.
73.21	9.8	But it was kinda cool but one of the things that said was like a signal of someone shoplifting was someone looking- not looking at the tags and just putting it in their cart or someone…
83.42	20.96	which I thought was kind of like, fake news, because sometimes when I’m just shopping just to like try things on, I don’t really look at the price tag either because I’m not gonna buy it, so I just put things that I like in my cart, and sometimes I don’t even look at the size because if it’s on the front of the rack you assume that it’s a size small and if it’s on the back you assume it’s the size extra large or whatever.
104.8	8.35	So you can normally pretty well tell, so you don’t really need to look at the size, and they have a bunch of different clues and things like that, and all that was fake.
113.19	3.66	But one time I did see someone shoplift and I feel so guilty about this.
116.95	4.24	So I was- I’m a cashier, so I was just upfront scanning people out.
121.22	3.86	Someone came up to me, and she was like “There’s this shady guy in the shoes”.
125.15	12.03	And I was like…well, I’m not willing to do anything about that because people tell me stuff like that all the time, and I- I also live in a very white town, so I’m like, you’re probably just being racist.
137.49	11.02	But then someone left, they like stocked their backpack full of like five pairs of shoes and ran out the door and it was beeping, and I can’t do anything when someone steals, so I was just like, “Have a nice day!”
148.58	7.53	But the really sad part is that he went with his kid, so his kid was also havin’ a backpack full of shoes and was following him.
156.4	12.02	So I kinda feel bad for that kid and I think about him sometimes, like if that’s your parent role-model, I don't really know what he’s doing in his life but I hope he’s not stealing shoes, and maybe he’s working at Kohl’s.
168.86	6.86	Not that working as a cashier is a great job, but my dream job when I was little- so kindergarten year had I always asked “What’s your dream job?”
176.16	2.61	And everyone said like, a princess or an astronaut or whatever.
179.6	4.42	Well, I’m the youngest of nine, and so my older sisters were cashiers at Big Y.
184.49	12.28	But I didn’t know the word cashier, I called them “boopers” because when they scan an item it makes a “boop” sound and I was a very intelligent five-year-old so therefore the job title must be a “booper”.
197.28	13.73	Um, so when my kindergarten teacher asked me what I wanted to be when I grew up, I said a “booper”, and she had no idea what I was saying and I started crying because I also had…kind of have a speech impediment, so I can’t really say my “R’s”.
211.4	6.11	So I thought she just couldn’t understand me but it turns out it’s just a fake word, no one actually calls them “boopers” because they’re cashiers.
217.9	3.51	But then I got the job as a cashier and like fulfilling my life dream.
221.8	2.27	Another life dream of mine is be a waitress,
224.1	1.39	so I applied to Friendly’s.
225.57	2.69	I think I applied to Friendly’s, maybe I didn’t end up applying.
