onset	duration	transcript
2.02	5.78	I'm thinking about my day today and what I have to do.
7.9	10.76	I went home for a break and it was good to see my family. And then I saw my cousin and stayed with her in DC, which was fun to see her.
18.96	6.74	And I'm excited about this weekend because I get to see my grandmother and go to Florida, and I'm excited for the warm weather.
26.56	13.44	I'm also happy because my roommate just came back from a trip, so I'm excited to spend time with her. And she's also bringing her dogs over tonight, which I'm excited to see her puppies.
40.3	1.3	They're two little puppies.
41.88	3.9	One of them is five months old and the other one just turned one.
46.44	2.7	And so I'm excited to hang out with the puppies.
51.86	1.22	I'm also ready to graduate.
53.36	4.06	I'm graduating in May and I'm excited to leave Baltimore.
57.78	6.2	I'm excited to spend the summer with my family and move to New York City in September.
64.74	4.88	I'm also excited because I'm moving in with two of my best friends.
71.26	2.52	I'm also thinking about what I'm going to eat for dinner.
74.68	2.53	I think I'm going to make some chicken tortilla soup,
77.35	2.95	which is one of my favorite meals to make.
81.38	4.98	I also am thinking about what I'm going to have for breakfast tomorrow.
86.46	3.74	I think I'm going to make oatmeal because I just bought oatmeal.
91.12	2.76	I also want to make cookies soon.
95.34	2.48	I'm also thinking about this show.
98.34	10.82	My roommate and I just finished watching The Last of Us last night, and we both really liked the show. So, I'm thinking about how that show was fun to watch.
110.32	4.46	Right now, I'm rewatching Grey's Anatomy, which this is reminding me of.
121.22	9.15	I am also thinking about lacrosse because my roommate and I, who's one of my best friends, are playing lacrosse on the club team together.
130.78	3.58	She used to play on the varsity team.
135.02	12.74	Also, what I'm thinking about is one of my best friends from home's birthday yesterday, and we're planning a joint graduation party this summer because she's also graduating for her Master's.
147.76	4.42	She's graduating with a Master's in Bioinformatics.
152.7	6.14	And so, we're going to host a joint graduation party at her house, which is fun because she has a pool.
159.78	5.7	The only thing is, my mom doesn't like her dad so I don't know if my mom will come to the party.
166.16	2.3	But I think a lot of my friends will come up.
169.34	3.52	I'm also excited because two of my best friends were abroad this year.
172.86	8.32	One of them is in Taiwan doing a Fulbright, and she's been there since June and she'll come back in August.
181.8	3.58	And so, I haven't seen her in a while and I'm excited for her to come back.
186.28	3.14	My other best friend, Gracen, is in Paris.
190.3	4.04	She's doing a Teaching Assistant program, teaching English to French students.
195.3	8.26	She's been there since October, but I saw her in January because I went on a trip to Europe and visited her.
203.84	4.88	I was in Europe for a school trip to Israel, which is not in Europe.
208.86	2.49	But I was in Israel for a school trip for two weeks.
212.3	2.41	And then we had two weeks until break was over.
214.93	2.13	So, my roommate and I went around Europe…
218.24	4.02	…and we visited Gracen in Paris, which was really fun.
224.02	3.22	And we also went to Spain and Amsterdam.
228.1	5.38	But that was my old roommate, and she moved out because I scream in my sleep.
234.34	2.4	So, she is no longer my roommate.
236.97	9.17	But it's fine because my new roommate is one of my best friends, and it worked out well because she was moving out of her apartment in DC.
249.68	7.12	I really liked Israel, and also, I think my favorite country to visit was Amsterdam.
256.8	1.58	I really liked the food in Spain though.
258.42	5.64	I had a lot of octopus because octopus is my favorite meal or one of my favorite foods.
264.6	2.34	My other favorite food is lobster.
267.18	3.46	I really like lobster because my family goes to Maine every summer.
271.87	5.17	And we always get a ton of lobster when we go because my grandma has a beach.
277.45	5.53	Her family has a beach in Maine, so we go because it's our own private family beach.
283.8	4.94	And we're going again this summer because we go every year for my grandpa's birthday.
289.78	5.92	And this year, he's turning 92 or maybe 93.
296.12	5.96	I just saw my grandparents last weekend when I was home in Boston.
307.12	1.89	My grandparents live in New Hampshire and we went to this restaurant. That was really nice.
309.15	3.13	It was supposed to be a low-calorie restaurant, which was funny.
313.8	4.03	It was fun because my grandma and my mom and I all got drinks.
319.15	4.35	And then I went out in Boston with my friends because it was St. Patrick's Day.
324.59	4.02	And I met one of my friend's old roommates or new roommates.
328.75	4.53	She's going to move in with them in September, and there are five of them.
