onset	duration	transcript
1.27	3.37	So I have to finish my paper today.
4.75	6.61	I'm gonna write the paper uh, and make all the modifications and send it to Dr Sprague.
11.9	5.63	I have to call him and ask him if he's working on it, and and when is he going to send me all the edits?
18.19	7.0	Oh, and I have to... I may have to take Uber to go back home because I may miss the shuttle deadline.
26.59	1.48	Uber might be expensive.
28.33	4.56	Only alternative is that I take a bus.
34.49	6.27	But I don't wanna take a bus because all the weird people are going to be there and I have to go back home,
41.09	1.61	do my grocery shopping.
43.31	2.7	I don't have any food, so I'm gonna have to cook.
46.93	4.48	But then how when will I get time to finish my IRB proposal?
51.95	10.79	I'm gonna finish my IRB proposal by tonight anyhow, I may have to stay awake till late, but that's fine because I've been get, staying awake late every single day.
62.8	1.08	So that would be fine.
64.28	1.27	So, two tasks for today.
65.88	6.5	First, finish the edits of this paper, call Dr Sprague and inform him, second, IRB proposal.
72.89	2.45	Tomorrow I can get started on my case report.
75.99	5.94	Umm, discussion section is gonna take some time, but other things should not take much time.
82.69	11.43	By Thursday if I send the case report to Dr Joseph, then I will have Friday, Saturday, Sunday, three days to finish my age, gender differences paper.
94.71	2.39	And, but I have to go grocery shopping.
97.17	1.91	I have to do my Christmas shopping.
100.15	4.6	I don't know if this Saturday, Sunday, I will have time to work on my paper.
105.31	2.21	I have to book my tickets to India as well
107.85	1.91	and do some shopping for home.
110.76	3.38	So when do I finish all these things?
115.14	3.91	Okay, one thing... Okay, I'm gonna do this thing.
119.27	2.19	I'm gonna finish the case reports by Thursday.
121.98	7.07	Then on Friday or Thursday evening I can go Christmas shopping, gets few things, uh, on Thursday.
129.42	10.51	Then on Friday in the morning, I can do the wrapping and, uh, make a list for all the gifts and stuff and finish all of that stuff on Friday.
140.44	10.85	Saturday, I might not get any time, but Sunday morning if I sit... If I keep few hours aside, then I might be able to get started on the Gender Project.
152.35	4.84	I can write methods and I can write analysis and everything at least.
157.29	13.9	And the stuff that's gonna take them longest time is introduction and discussion, which I can do much... Which I can do next week also, because that's gonna take time anyways, and I may have to talk to Dr Sprague and discuss a little bit with him.
