onset	duration	transcript
3.09	6.0	I was just thinking of how, umm, yesterday I was talking to a friend.
9.34	4.96	I haven't, I haven't seen my friend in... I haven't talked to my friend in a very long time.
15.23	1.88	Uh, and it was just good to catch up.
18.17	11.44	She moved to a different country and we haven't really talked much since, since she did so but I'm glad that she is adjusting pretty well and that, uh, she's doing well in general.
30.31	9.39	Umm, and then, umm, I was also thinking of how, I've had a a lot of friends in recent years that have, you know, just moved on with their lives.
39.72	4.44	It's pretty interesting that everyone is kind of doing their own little thing.
45.15	6.97	Some of them are going back to school, some of them are, umm, just, uh, you know, raising family.
52.68	13.02	Some of them are still in school like me, but it's pretty interesting to see how, how everyone has just, you know, done, done different things and, uh, starting to search for their own little path.
66.41	19.92	Umm, and how, umm, also so thinking that, umm, you know, my family back in Cuba, my sister mainly, she, she really... Uh, like how, you know, everyone, umm, of my family is here and then my sister is still in Cuba
86.34	1.08	and so soon I'll come back.
87.84	6.9	Oh, soon I come here to, to the US but it's hard to find work, to find to, to find a job here for her to do so.
94.97	2.38	Uh, you know, she's, she's definitely working on that.
99.3	10.45	Umm, also thinking of finals and studying for finals and preparing for the finals and how I have a lot of things to do.
110.3	6.35	Uh, and at, at the same time, like my own research projects and grading for the class that I'm doing for.
117.18	7.83	And it's a little bit of a lot and sometimes, you know, you get overwhelmed, but you just have to keep on moving forward and keep on working hard.
125.82	6.95	Keep on, uh, just keep on, keep on doing stuff that you have to do like the semester is almost over, the year's almost over.
133.34	7.23	And once it's done then, umm, we can, I mean, then I can finally, you know, take some time off and relax.
141.01	5.36	Umm, my parents are, are back in Memphis.
146.41	3.87	I have to go visit them this... Umm, by the end of the year.
150.5	2.29	Basically, uh, wanted to go and, but I don't know.
154.53	4.36	Probably next week I'm, I'm flying there to visit them, spend a week or so with them.
158.93	0.53	It's gonna be fun.
159.52	0.9	It's gonna be great to see them.
161.21	7.17	Uh, so they haven't seen them since the summer and they wanted to come for, uh, thanksgiving, but they couldn't.
169.21	2.23	So it's gonna be great to just spend some time with them.
172.2	3.58	Umm, my mom is not doing great in terms of health,
175.9	2.4	so, uh, I know she's gonna be happy to see me.
178.97	14.24	Umm, she does need to take some time off so hopefully she can get a couple days off of work and we can, uh, relax and she can also feel a little bit better, umm, health-wise because, because I'm pretty sure that, that she's, she's gonna, she's gonna need a couple days off.
193.98	12.78	Umm, I wanted to go with her to visit her family in Texas also, uh, as, as... Uh, we'll also probably again get a couple days to go and, uh, drive off and, and see her family back in Texas.
207.41	3.11	Umm, it's gonna be pretty, pretty fun to do as well.
211.62	1.84	Just, yeah, spend some time with them.
214.06	9.29	And I have to come back next year, I have a lot of plans for early next year that I really wanna, wanna finish, uh, soon, mainly for my research.
224.22	5.73	Umm, also have to decide what I'm gonna TA, so I also have to start worrying about that.
