onset	duration	transcript
17.28	13.64	So, definitely thinking about this loud sound that I'm hearing and everything that I'm seeing, uh, is a pretty, pretty weird, surreal experience.
31.61	4.07	Kind of reminds me of some kind of, like, spaceship or something like that.
35.89	17.16	But um, otherwise, thinking about Vittorio's talk that he's giving today, especially I'm interested in, uh, how he's gonna really frame things 'cause it's just a weird talk.
54.05	11.69	And I, I am hoping that he, uh, shows pictures of his parrot like he promised 'cause I've actually never seen it even though, uh, he's... You know, I know him so well.
67.8	8.34	Otherwise, uh, thinking about how we'll get back to campus afterwards, I'll probably take the shuttle.
77.32	6.41	And then, uh, work is on my mind, things to get done.
84.9	9.24	I'm a little concerned with how we're gonna, um, email and talk to Izumi and Lugal.
94.55	12.75	Uh, I think that conversation is giving me a little bit of anxiety probably just 'cause I'm not really sure how that'll go, but at the same time it's kind of exciting.
107.31	4.2	So I think I'm... I think I'm looking forward to that.
112.88	15.45	Uh, thinking about the rest of my week, Wednesday, I have to remember to bring the frozen stuff that I got from Trader Joe's to, uh, to the office.
128.95	9.78	Trying to save some money on these lunches, it's really, like, eating away at too much, uh, too much money.
139.01	8.82	Um, Thursday, uh, I'm trying to remember if something happens on Thursday.
148.87	7.3	Oh yeah, I remember Thursday we have a, a seminar and there's another person.
157.14	10.68	The person giving the talk is also named Phillip, and their, uh, their name is actually spelled like mine
168.1	3.79	I saw it in this morning's email, the seminar announcement.
172.51	13.72	Um, they spelled their name P-H-I-L-L-I-P which is really, really rare, or at least I never see, so it was kind of, like, exciting to see that there's another Phillip.
186.57	7.93	Uh, I actually meant to tell Natalia about that 'cause I was excited, but, um, that was kind of cool.
195.26	7.79	Uh, and then, oh, Iron Age is on, on Thursday too.
204.7	1.86	It's been so long since I've been there.
207.05	3.86	One of the places I have not been to since before COVID.
212.15	2.75	So I'm really excited to go back there.
215.15	1.95	Maybe I'll go to H Mart afterwards.
217.87	1.78	So Thursday should be a good day.
219.78	2.78	And H Mart, I have to remember to buy snacks.
223.51	4.41	Uh, all that little Pocky sticks and stuff like that, I have to remember.
228.11	3.07	I'll, I'll have to write that down later.
232.18	6.36	Um, let's see, uh, so I have a plan for Thanksgiving too.
240.0	7.77	Uh, I still don't know if I'll go up to Hennings, but I think that's kind of probably passed by now.
249.05	11.41	Unless I go up there for, like, Wednesday, Thursday, Friday, and then go to Alpies and Crampies on Saturday.
261.69	7.4	And then I don't really have to be back by Monday so maybe I... Maybe I could still make it work.
269.1	1.23	It would be really nice.
271.47	4.23	I also really have to go to visit Sean and Dave.
276.97	12.69	Maybe I just do that like first or second week of December, or I do it before my flight home. I don't know.
289.93	5.01	Maybe I'll... Maybe I'll do it like the 18th or something like that.
295.07	0.73	I think that could work.
297.35	10.64	Just have to... I have to proctor on the 16th, but I think otherwise, uh, 18th... So 18th... 18th I think should be okay.
308.4	4.68	18th and stay until the 24th. I think that should be okay.
314.9	27.93	Uh, then, uh, I'm kind of staring at this, uh, big N thing, and I'm kind of going back to like where I am right now and this is how, how sort of weird this is, like looking at the cursor and it really does feel kind of like some sort of a weird dream.
343.92	8.55	Uh, feels weird to think that the monitor is not actually above me, but I've really been looking at it as, as if it is.
353.97	5.18	Um, I see click to add notes at the bottom of the, the PowerPoint.
360.88	4.23	See the little, uh, text blinking, text cursor thing.
367.34	5.09	And I feel my breathing, my breathing is more relaxed again.
373.52	5.51	Um, I remember, I really have to, to call Ace again.
379.16	4.96	He, I think he really would have been excited to actually do something like this himself.
385.35	9.05	But, he... I really hope he's, uh, gonna, gonna do well, find that job that he's still trying to get.
394.99	4.68	Uh, so good that, um, ____ is at scale now.
399.95	6.59	That was just so ironic that, uh, that he's there now.
406.86	2.09	I hope I... I hope I can see him in New York too.
409.5	2.36	I think he's s-... Well, I know that he's still there.
412.95	3.69	I thought he was... I always thought he was gonna end up in SF, now that I think about it.
416.87	5.77	But I'm really happy that he's... That he's still gonna be in New York.
