onset	duration	transcript
4.38	5.52	Food, I'm hungry, my stomach is feeling empty.
10.74	5.16	I'll go around and maybe I could eat, but the menu would...
17.72	3.12	Okay, I know they have cool stickers, so maybe I'll go there after here.
23.6	4.72	I'm not sure what else I could eat, but I think those mussels is what I want.
29.28	5.74	Also, I've heard that they're closing, so maybe I'll go there.
36.12	5.38	I also have to finish my pranks, so...
42.96	1.64	We'll see what time I get out of here.
46.58	1.02	And then decide.
47.94	1.94	We also have food at home.
50.96	1.02	I didn't have to cook.
59.18	0.4	And I did eat out yesterday, and the day before.
61.36	1.28	And the day before?
64.18	1.5	No, not the day before.
67.88	1.2	But then we're going out tonight.
70.28	1.24	So, maybe I'll just eat at home.
72.7	2.62	But I only had two apples for breakfast.
83.56	0.36	So, maybe I can let myself eat out again.
88.74	5.48	Sandwich with strawberry, and rye, mustard.
95.08	1.14	Sounds kinda of good.
98.38	2.08	Some tikka masala.
101.26	1.26	Also sounds good.
104.76	2.36	I don't really know what that one would be.
107.94	1.5	No, I'm hungry.
113.78	1.76	I feel like I'm in a cocoon.
116.26	1.5	It feels really safe in here.
118.58	5.74	And comfortable, and I could just fall asleep, but I won't fall asleep.
125.26	4.36	It feels like cozy, and nice, and yeah.
130.72	0.84	Comfy.
136.08	2.0	It's pretty cold outside, so I don't really feel like going outside.
138.36	3.16	It's going to be like 30 tonight, which is going to suck.
143.68	2.68	My windows might be cold.
147.64	1.66	I don't have the heat out, but it's dry.
156.04	2.9	I'm trying to figure out how to harvest the mushrooms.
161.76	4.6	I'm trying now, but hopefully it'll do well with the added water.
167.98	4.22	I need to cook this, so hopefully the first spring break will be ready.
174.96	1.98	It's a lot, though.
177.82	3.2	I might have to dry some, or just cook it all.
182.62	1.8	I don't know how it works.
185.02	1.92	We'l see what I can cook with it.
186.94	4.18	I'll probably just pan fry it with some olive oil and salt.
193.38	1.56	Make sure what else I can make with it.
196.48	1.42	I could look up recipes too.
198.48	1.74	Or you could just dry it and put it in...
202.66	2.06	I don't know, just mix it with the food.
204.82	1.34	See how that goes.
207.6	1.86	I don't really remember what it tastes like either.
216.54	1.82	I need to look into that.
221.4	1.92	So, spring break is in one week.
225.12	2.14	I'm not trying to go home.
228.94	2.58	All right, let's see what happens.
236.66	2.92	I need to figure out the meeting for...
