onset	duration	transcript
6.34	3.56	Uh so this is loud um but not too too bad.
10.59	6.75	I am wishing that um or I’m thinking that it’s not as tight as I thought it would be.
17.79	2.12	I guess I kind of like enclosed spaces.
20.39	2.97	Um I even wish it was more tightly compact.
23.48	2.96	I think that I wouldn’t be so nervous about moving.
26.99	12.26	Um this I’m thinking a lot about how um this is reminding me of meditation where someone tells you ok get comfortable and then you’re going to be in this seat for a very long time and you’re not supposed to move.
39.94	4.89	So I’m thinking a lot about how maybe I should’ve sat differently, maybe not.
47.95	2.29	Grateful for the cross to stare at.
52.17	2.64	I feel like it’s going to be interesting watching a movie.
55.22	5.04	Um im normally a very animated talker so I’m going to try not, obviously, to move.
61.04	1.92	Um and stay very still.
63.81	5.55	Um my nose is a little itchy but um I think it’s probably in my head.
71.89	3.33	I’m curious of what I’ve got going on today.
75.71	1.8	Um I have a meeting.
77.55	1.87	I have to leave at noon.
81.08	5.27	I didn’t look up who which Uber executive it’s with so that’s probably not good.
86.72	9.42	I feel like it’s always useful to look up who you’re talking to to have a better um understanding of who like what the context of the conversation is going to be.
96.62	4.49	Yesterdays with um Andrew I think that’s his name was interesting.
101.69	2.76	Um I didn’t realize he’s from Canada.
104.98	2.68	He didn’t have a really strong Canadian accent.
108.13	7.07	Um but it was interesting to note that he didn’t necessarily have that much experience before going into being the exec.
115.67	1.0	He went to college.
117.29	2.14	Um didn’t actually even go to grad school.
119.99	3.63	And then, tried and kind of failed at a startup idea.
123.62	2.03	At while I guess after consulting.
128.44	5.4	And then was just I guess hired by uber and rose through the ranks.
133.84	1.58	So that’s kind of interesting.
136.02	3.21	When as I’m thinking about career paths of late um.
139.78	4.98	I wonder what it would be like to um kind of change paths like that.
144.77	5.47	From thinking you’re going to be an entrepreneur to uh eventually just picking.
151.19	4.09	I guess Uber’s not really like corporate America.
155.3	1.82	It’s still kind of techy and startupy like.
157.28	1.48	But it’s still.
159.15	2.18	Um so I wonder what this next guy.
161.52	1.34	I think it’s a man.
163.09	3.03	What this next guy is gonna talk about and what his story’s going to be.
167.17	2.65	I think a lot about like what I say.
169.93	4.39	It makes me think about like how I answer questions when I’m in an informational interviews.
174.82	9.65	I’ve had a couple lately with prospective Hamilton or Tuck students as well as um people interested in getting into consulting.
185.0	7.85	And I feel like I say the same answers a bunch of times around you know like I really like I’m really people mission driven.
193.38	12.17	Um I find myself being led by or be making decision based off of how I feel like at the company or at the location.
206.1	9.71	Um I feel like those are useful things to share but at the same time I always feel like I’m wondering like how I can be most helpful to whoever im speaking with.
215.85	3.96	But maybe that’s maybe that’s not necessarily the right way to approach this.
