onset	duration	transcript
8.5	3.34	I feel like I’ve never thought out loud when there’s so much noise around me.
13.12	1.54	So this is a little bit strange.
15.4	11.72	Well what’s interesting to me right now is that the cross looks yellow and then next to it looks like there’s a blue dot but I don’t know if these colors are actually on screen or if I’m just imagining it.
27.46	4.51	I also feel like the beeping noise, I thought about it earlier.
32.14	5.08	It’s actually quite cool because I feel like, in a sense it’s almost like surround sound.
37.86	9.54	I feel like it could be eight D audio or if the noise moves around from the left side to the right side of my brain, I can actually physically sense it.
47.86	14.53	I feel like that would be super cool because I’ve seen youtube videos that have that function where if you go on it, it sounds like someone is opening a door on the left side of your body but actually it’s just the sound.
62.49	1.46	No one is opening the door.
71.2	1.72	I really want to scratch my nose.
72.96	3.54	It’s not even itchy but I just feel this need to twitch.
76.78	4.77	I feel like lying down horizontally just always makes me tired.
81.85	11.21	So I wonder if people are able to close their eyes while they’re in a horizontal position and not fall asleep and literally just be horizontal with their eyes closed.
93.16	3.81	Because I feel like if I were like that, I would definitely fall asleep.
97.54	4.63	I think even if there were noise in the background, I would still fall asleep too.
105.16	9.42	Because I think with meditation too, you’re supposed to not think about anything but then if you don’t think about anything, your brain is just empty how do you not fall asleep?
115.23	3.33	How do you not think about anything but still remain conscious?
118.86	3.01	I think that’s super strange and lax to me.
123.8	2.13	I also think the screen got brighter.
125.95	5.59	I feel like it used to be a yellow cross on top of a black background.
131.54	4.4	But now it’s like a light aquamarine color.
137.36	1.39	Perhaps not aquamarine.
140.81	2.32	It’s like cyan with a tinge of yellow.
143.51	1.15	It’s a gradient.
144.76	3.23	The right side is more yellow and the left side is more blue.
149.64	1.64	And there’s also lines on it.
151.63	3.63	So it’s not just solid color, it’s like textured.
156.75	8.24	Either way, I think being in this machine makes me feel like an astronaut or at least I’m in some sort of sci fi movie.
166.52	3.54	I just feel like I’m moving but not moving.
170.6	1.48	Maybe I’m inching along.
172.49	12.44	Like the speed is so fast you don’t actually feel like you’re moving anywhere but you’re actually going so so so fast that you’re moving at like Match speed, Mach however you pronounce it.
185.5	4.25	Because when you’re on an airplane you don’t feel like you’re moving, but you are.
189.87	6.95	You’re just literally going from one continent to another in the span of like 7 to 13 hours.
197.81	1.7	But as a passenger you don’t feel like.
199.52	6.65	But if you were on the outside of the airplane and you weren’t holding on tightly, it would be game over for you.
207.72	1.51	Also when you’re on an airplane.
211.86	4.09	I feel like if you were able to be on the outside of an airplane that would be so cool.
216.66	6.36	I feel like you see that in animated movies but you wouldn’t actually be able to do that in real life would you?
223.67	3.83	Because it would be so cold in higher atmospheres.
228.04	1.95	You would actually just crystalize.
231.04	4.79	I wonder how cold it is because on the screen it says like negative 55 degrees.
237.27	2.55	Or actually I can’t exactly remember but I feel like it did.
