onset	duration	transcript
3.43	8.47	So the biggest thing on my mind right now is that I just found out that I’m going to be traveling in three weeks for work.
12.34	2.32	And I found out that I’m actually going to Ecuador.
15.42	5.49	And I’m feeling kind of anxious about it because I feel like I don’t have a lot of time to plan for that trip.
21.56	6.3	And I was already planning on going to India for work as well, but that one wasn’t until January.
28.06	2.04	So I feel like I had more time to plan that one.
30.3	6.04	But um finding out that my trip to Ecuador is gonna happen in about three and a half is a little.
36.93	3.99	a little nervewracking ‘cause I don’t have any flights or anything set up yet so.
41.64	2.52	Um, I’m feeling a little anxious about that today.
44.47	5.87	But I’m also really excited that it’s Friday because I only have to work a half day on Fridays.
51.06	5.8	And I’m done with work at noon so now I can actually go and enjoy um the weekend.
57.51	9.75	And this weekend, actually tonight I have plans to visit my boyfriend, it’s his birthday so we’re gonna have a party at his house and play board games.
67.41	8.79	And just kind of have like a good night of Thai food and um some of his friends are coming by so I’m pretty excited for that as well.
76.84	2.86	Um I also thought it was really cold today for some reason.
79.91	4.78	It was pretty chilly and crisp out and I wasn’t kind of expecting that.
84.69	1.88	And I went outside for the first time today.
87.49	1.64	And I was really cold.
90.25	3.75	Also my arm is a little sore because I just got my flu shot
94.48	5.47	So I had to walk all the way to the um medical campus and get my flu vaccine.
99.96	2.21	And so my arm hurts a little bit from that shot.
103.23	3.69	But otherwise I kind of feel like I’m forgetting something at work.
107.29	10.31	I always get that feeling on Fridays when I am forgetting a task or I didn’t complete everything and so my mind is also thinking about all the emails that came in today.
118.11	6.08	And if there’s anything that I had to um do that that was time sensitive.
124.19	1.59	And I don’t think there is but.
126.34	1.61	If not I guess I’ll just um.
128.83	3.54	Wait until Monday to address those things but.
133.1	2.68	Um I was also really happy today.
135.8	3.35	I got a lot of chores around the house done today because I worked from home.
139.66	5.53	And so I was pretty excited that I was able to um get a lot of stuff done.
145.5	7.43	And um kind of get some get some things done that I don’t have to worry about over the weekend.
155.16	2.29	Yeah but that’s kind of where my mind is.
157.45	7.43	I’m also just thinking about how I hope this weather holds out so I can go hiking a few more times here in November before it gets too cold.
165.82	5.94	Um because I really want be able to go hiking before the snow and the really really cold weather comes.
173.16	3.06	And I’m happy now that the leaves are finally changing.
176.26	7.48	I feel like the last time I went hiking I thought the leaves were gonna change but instead they were uh pretty green yet so.
184.82	3.49	I’m hoping that I can get out and go hiking somewhere around Maryland and.
189.25	2.68	Actually see some color this time of year.
193.97	3.17	Yeah I’m also, I think I’m thinking a lot today about my family.
197.21	3.08	Uh my grandma just uh like got covid so.
201.02	6.68	Uh, she’s fine she has just mild symptoms but I’m just yeah thinking of her and the family and what um.
208.64	4.66	Hopefully she’ll be able to get someone to bring her her groceries and she’ll be able to quarantine but.
213.93	5.18	I talked to her this morning and I know she’s disappointed because the family was going to come up there this weekend.
219.44	2.0	Uh. They all live in Wisconsin, so.
222.53	3.79	Yeah I think, I I hope she’s feeling better.
226.32	3.81	She said she just has a cough but, I hope she’s feeling alright but.
231.07	3.3	Yeah I I do miss my family I’m excited to see them.
234.61	7.2	I’m going home for the holidays in December so I’m excited to fly back to Wisconsin but.
242.25	1.9	Wondering if I need to get a booster shot.
244.2	4.81	I kinda hope that I’m able, or that we’re all able to get a booster shot before I fly home.
250.57	2.57	I feel like that’s gonna be needed before I get on a plane.
254.12	4.34	But yeah otherwise I’m really happy it’s the weekend
258.71	1.64	I’m feeling kind of tired
260.96	8.4	so I’m ready to just unwind and relax and get outside maybe a little bit today but yeah.
269.51	1.1	I’m I’m happy.
