onset	duration	transcript
2.2	13.06	So, starting the think loud for 10 minutes, mostly just thinking about how loud it is in here and how unusual of a sensation.
15.53	2.92	I kind of have an itch on my eyes so I've been thinking about that.
21.97	2.09	I'm wondering what I'll do later today.
24.42	5.94	Let's see, I'll probably be a few hours so I might be able to do some schoolwork.
31.68	8.8	Should probably send an email to my preceptor and see how the study went today.
41.24	5.86	Hoping he got some data this time so I can start to write about it a bit.
48.41	5.94	Deadline is approaching and I need to get that done.
55.59	3.21	Also need to apply for some jobs.
61.06	9.57	Quinn's parents are coming to town soon, so there's so much going on and should probably make a reservation for dinner for all of us.
71.99	1.88	I wonder what I'll do for dinner tonight.
74.05	4.13	Maybe we'll go to Safeway and grab some groceries.
79.53	2.59	Maybe some tofu and rice sounds good.
82.58	0.68	And easy.
84.09	2.25	Could probably have that for lunch the rest of the week too.
88.74	6.72	Maybe I'll try to make some orange tofu with some orange zest or something.
95.91	0.66	Sounds good.
97.87	4.48	Should probably also call my mom and see how she's doing today.
104.84	4.58	Let's see, tomorrow is Wednesday so I'll have to go into class.
111.1	4.95	Maybe I'll try to go in at 9 and get some work done.
117.32	3.85	Get some of those things printed that I need to get printed.
125.98	2.08	Maybe Thursday I'll work from home.
129.29	1.47	Maybe I'll go in, I don't know.
132.16	4.17	But I need to do some writing in my thesis.
139.82	1.55	I wonder what I'll do this weekend.
142.45	8.86	Maybe I'll see if Lily wants to do something or maybe I'll work on that sweater that I'm knitting.
155.57	1.13	Hopefully, the weather's nice.
157.19	4.68	It'd be nice if I could like go on a walk or sit outside and read.
162.5	4.67	I need that book that I have on hold to come from the library.
167.56	1.02	I've been waiting forever for that.
170.12	2.04	But maybe I'll just go buy a copy.
178.97	10.65	Later today, maybe I'll try to start that game that Grace suggested or see if she wants to play that with me.
191.84	6.09	I'm going to try to go to bed earlier tonight.
201.65	4.61	Yeah, because I've been going to bed late and pretty tired every day.
207.35	1.77	So, I should probably do that.
209.29	4.75	Maybe I'll try to do a quick 15-minute workout or something before bed.
214.22	0.9	I bet that'll help.
218.2	2.67	I've got to get some groceries today.
220.97	1.99	So, let's see, what do I need?
223.5	5.63	We need chicken, tofu and apples.
231.35	4.58	Maybe it'd be nice if I could get some produce to have around.
238.52	2.99	Maybe I'll make a soup for the week as well.
243.8	1.82	Maybe just like a vegetable soup.
246.43	3.24	Some broth and some whatever veggies I have around.
254.53	8.28	I wonder if Lily would want to do something maybe Thursday night or Friday night.
263.35	1.0	Or maybe Gilbert.
264.67	1.43	We could see about that.
266.28	3.37	He also wanted to learn how to make my pizza dough recipe.
269.83	5.85	So, maybe I'll have him over to do that and I can show him how to make that.
275.95	0.54	That could be fun.
280.53	2.68	Maybe I'll go see Quinn at work after this.
283.48	8.75	Maybe I'll grab my book and my laptop and do some work at the brewery while he's finishing up work.
296.4	7.53	I'm starting to not really notice the sound, but now that I'm thinking about it I'm hearing it again.
306.88	5.21	And I'm actually surprised by how comfortable it is in here.
315.4	2.57	But this is kind of weird.
318.15	6.42	I never expected I'd be getting an MRI, but it's pretty cool.
330.67	3.76	I'm missing a meeting today.
334.61	2.3	I wonder if I'll miss anything important.
