onset	duration	transcript
3.24	4.53	Um so sorry it's like kinda hard to think because it is so loud.
10.96	1.1	I guess like I miss my dog.
12.37	2.03	Cause the dog in the lyft was really cute today.
15.53	0.85	His name is Birdie.
16.54	0.9	He's a golden doodle.
18.35	2.9	He's like two years old now because I got him during COVID.
21.89	8.82	Um he is really cute, but I feel really bad because I think right now, like, my parents are really busy, so he's not like having a lot of fun I guess by himself.
31.31	3.21	So, I think I'm gonna visit during him, I'm going to visit him during fall break,
35.3	5.96	Umm and then, during fall break, I kind of forgot that it was this weekend, which is super nice.
41.42	6.23	Cause I really need a break cause I'm kind of tired and like, I don't know, schools just school which is rough.
48.43	6.33	Speaking of school, I guess I have orgo lab report due um tomorrow morning.
55.52	3.07	So I need to work on that tonight after this is over.
59.12	4.83	Um, but I'm gonna work on it with some of my friends so kind of excited about that
64.29	4.51	Cause I don't know I guess it's just like fun doing stuff with like– studying with friends.
70.27	9.72	Um I don't know I also need to really study for orgo cause that's kinda scary and stressful I'm super behind on reading for the chapter.
81.19	11.46	Um but at least like lectures are in person which is super nice cause then um I actually like go to class and like I have to wake up and I can't just like sleep during a zoom which is super helpful.
93.58	4.0	Um, I think I probably should call my parents today.
98.67	4.77	Um I'm gonna go like, I don't know what should I eat for dinner?
103.79	1.01	I have to think about that.
105.4	6.25	I really like planning like meal planning things so like my whole Instagram is just like food which is super fun.
112.03	7.86	But I want to go like to D.C. for fall break and like go to some nice restaurants or something and like drink coffee
120.65	9.61	Um my favorite coffee is lavendar coffee like I like getting an iced um latte with lavender and oat milk from bird in hand which is right across the street from Commons.
130.81	3.83	But they are always out of lavender every single time I go which is super annoying.
134.89	11.78	Cause like I've had their, like weird caramel syrup or something that has coconut in and it tastes like beans for some reason but like not like coffee beans, just like weird like canned pinto beans which is not.
146.96	1.12	I don't know like it kinda just sucks.
152.21	6.75	I don't know I had like coffee today, but i left it on my desk and i didn't have time to drink it so I'm just gonna like microwave that later.
159.46	3.02	I also have like a ton of dishes to do which is also really annoying.
163.21	5.91	Because no one in my suite ever does dishes so we need to get on that
169.34	4.69	And then I don't know, there's like some random kid from CMU visiting right now.
174.64	0.6	I don't know why.
175.33	1.78	He's like one of my roomate's friends.
177.27	5.14	But he 's just here and I was like why are you here like why would want to visit but it's whatever.
183.59	5.33	Ummm and then, i don't know this week is kind of boring for me I think I'm going to go...
190.98	3.08	Home, I have to ask my parents about that.
195.03	3.81	Ummm I don't know maybe call my sister.
200.13	2.16	Um I don't know I feel like my life is pretty boring.
208.36	5.09	Shoot, I feel like it's really hard to think of stuff like nornally especially for like 10 minutes which is like...
214.13	7.45	I don't know 10 minutes is a pretty long time to just like talk like, just talk for 10 minutes straight especially if there's like beeping I guess.
222.56	3.63	But i don't know I feel like coming up with ideas is actually like super hard.
226.35	2.97	Because I remember like last year I took oral presentations as a class.
229.96	3.57	And they were like, oh come up with your ideas and like what to present.
233.68	2.76	And like hmm I don't know what to present about so I have to come up with ideas.
243.41	7.99	"One of my- I told one of my friends, I was gonna like get my brain scanned today and they were like ""Oh that's cool cause one of my other friends also asked me to do that."""
