onset	duration	transcript
-11.03	2.17	All right, here I am.
-7.39	2.51	Honestly, I thought this would be more of a...
-4.36	2.05	I mean, I thought it would be claustrophobic.
-2.28	2.76	I've never been inside a scanner, and I thought it would be very weird.
0.9	1.66	But honestly, this doesn't feel so bad at all.
2.68	3.5	I mean, it's pretty good, there's a good wind and it's lying down here.
6.61	6.0	And I feel like honestly this is probably because my right earbud was off, I felt the noise was too loud.
12.65	8.22	And I was just thinking that maybe if the noise is too loud, how do I even listen to what's being told to me, and how do I even remember what I'm being told.
21.44	3.44	But honestly now it feels really nice and it's all right.
25.45	15.76	And it's just funny because I almost regretted taking the 8:30 AM slot today morning because I just woke up and I was like, I have to take the bus at 10:50, but yeah, I did it.
41.32	4.77	I woke up at 7:10 almost, barely.
47.68	14.41	Had a quick breakfast, and then I almost missed the bus because I did check the time, and by the time I checked, it was already 7:49, and the bus is at 7:50 and I ran, and I saw the bus, and I had to run for a couple of minutes, but I made it.
63.43	6.26	It was cold, and I was cursing myself, and I was like, God, he can't just be a little bit more punctual.
69.73	1.84	But honestly, it doesn't matter.
71.68	3.46	I mean, I feel like this is something that I always struggle with since I'm very bad with time management.
77.6	0.86	I don't know why I'm like this.
78.54	1.24	I think that I do...
81.5	4.82	I work pretty well, but generally when it comes down to things like this, I always procrastinate on some stuff and I...
87.71	12.18	Yeah it's kind of funny because when I had the interview with Arthur, and at that time maybe it was just because Arthur was just kind of judging me and in some sense kind of just making sure that I'm doing the right thing.
100.6	6.38	I kind of felt pretty hard to kind of verbalize what I was saying because I just felt sort of peered in and now it's...
107.61	0.69	Everything's all right.
108.38	2.89	It feels like I'm able to do whatever I want.
112.21	7.69	And honestly, I'm not too surprised by this because I generally like talking, and I feel like I almost talk more than what people need.
122.98	4.09	I...this doesn't feel bad at all, yeah.
128.4	0.28	What am I going to do today?
130.14	5.26	Once I'm done, I have a friend who's right here, who's working right here in the lab this close to this campus.
136.29	1.9	Maybe I can go see her lab if she's there.
138.52	0.96	That might not be a bad thing.
139.99	2.5	She works in zebrafishes and she works in zebrafish larvae.
143.03	4.74	And yeah, I've been wanting to see the zebrafish larvae for a very long time.
147.83	4.77	And honestly it's a very cool system, right, because it's completely transparent.
153.32	11.73	Like and it's...I feel like it's a very cool system, especially with the modern age of research where you just need more and more cells, and we kind of know that it's not just the single neuron activity.
165.1	3.46	But more of that is the population activity of the cells, which determines...
170.11	6.9	And I feel we are leaning, going in that mote and more, in that direction of the population activity, kind of gives us a lot of information.
177.62	12.3	And I feel like the cool mean study from that, I mean, one of the studies which I really, really like is from the Canadian lab, and from the Edward Bolson lab where they looked at the activity of the narcotics and hippocampus.
191.35	0.88	I thought it is so cool.
192.74	6.76	It's kind of insane, [indiscernible 00:04:04] be involved in some sort of giving contextual information.
199.52	2.67	But people didn't really know what it did.
202.76	4.72	Even when they measure the singular activity, like activity single cells, it didn't even make any sense.
208.33	5.35	But then what they did was, they looked at the population activity, and they looked at the population activity involving cells.
214.6	5.0	And they found this very cool thing that the whole activity can kind of evolved over time.
220.6	8.18	And when the other one is doing like cyclical things, let's say like going from one place to another, and like going in a loop and going back.
229.31	6.19	And it's kind of like the whole activity as a population kind of just, just reset.
235.9	6.68	And it kind of gave some sense that like it was including relative time.
242.64	3.03	And I was very fascinated by that work.
245.72	9.76	And I feel like zebrafish might be a cool system to do stuff like that, especially because I am for a summer school this time at a place called Marine Biological Laboratory.
255.55	4.98	And it was the most amazing time that I've had, like I met really cool friends and it was really, really fun.
260.65	3.74	Like it was the best time that I've had, like honestly it gave me a lot of confidence in what I'm doing.
265.61	6.98	But yeah, the reason I was talking about it was because there was a PI there who worked on C elegans.
273.01	2.18	And C elegans especially is a very cool system.
